"","bin","91614","91615","91616","91617","91618","91619","91620","91621","91622","91623","91624","91625","91626","91627","91628","91629"
"28","91615_DAStool_bin9",1.52361509597655e-09,6.53811237243397e-09,1.52059179048034e-09,5.79331503281675e-09,1.20435699856638e-09,5.23893014172008e-09,1.24605399220623e-09,5.63237039563944e-09,1.14612510492088e-09,3.66663947038291e-09,1.11339233075415e-09,4.47077648968031e-09,2.51090896904857e-09,2.47735701169265e-08,3.26667737260867e-09,2.04568075332549e-08
"29","91615_DAStool_bin98",3.25483645488757e-08,1.5663826614883e-08,6.47191296886902e-08,2.3219305945361e-08,5.62576284914969e-09,6.0419069347632e-09,6.17813793365087e-09,6.93807350551145e-09,3.43272740281142e-09,3.36327440633033e-09,1.49525982799473e-08,1.07724759348252e-08,1.09038942103748e-08,1.34027456279653e-08,1.12319005528211e-08,1.20355033463873e-08
"30","91616_DAStool_bin103",1.05127645524786e-08,2.79333396505785e-09,1.0972376465236e-08,3.44310259865252e-09,8.71918218108827e-09,3.59702237854675e-09,6.58924871572415e-09,3.79327777884878e-09,3.92581346023989e-09,2.94965218545937e-09,4.17562377270301e-09,2.21484417211936e-09,5.86904656439096e-09,5.2150975425115e-09,4.98729427324785e-09,3.57159633510207e-09
"31","91616_DAStool_bin107",2.31053943857521e-08,7.99058432461959e-09,3.01333521907797e-08,7.62900645828677e-09,5.14838852543981e-09,3.84117686744746e-09,5.01258326243893e-09,4.00552947638511e-09,3.47028815383177e-09,2.73706196820151e-09,9.83349730100533e-09,4.16908551662155e-09,3.43506403107623e-09,2.8263674216162e-09,2.76201319106517e-09,2.50582142804166e-09
"32","91616_DAStool_bin110",5.57465608556792e-09,3.80591766893649e-09,1.00401274096505e-08,5.27165245227272e-09,1.39585881899196e-09,1.50912466360384e-09,1.48244413696936e-09,1.70215195863421e-09,1.2078567754127e-09,1.73739399799821e-09,2.79809121659975e-09,3.12627643036406e-09,6.84029348676964e-09,7.97056877886070e-09,7.97014277502138e-09,5.72981430772518e-09
"33","91616_DAStool_bin120",2.00769308755845e-08,4.27360379174975e-09,1.30597113674751e-08,3.47235266897499e-09,2.55196689187295e-08,5.61464490673144e-09,2.34132679552283e-08,5.77960594617546e-09,2.6173446726994e-08,8.35544815460979e-09,3.29782628586045e-08,3.96666658462336e-09,1.39679137476603e-08,6.78427579900394e-09,1.39906520424493e-08,4.17524364305225e-09
"34","91616_DAStool_bin125",1.67805573493455e-08,3.26381196720155e-09,1.61405798883617e-08,3.34705220644561e-09,7.68540669263725e-08,2.06260433278631e-08,6.52231043566482e-08,1.43746848174068e-08,6.37030000735849e-09,2.54359019185251e-09,8.40875333976128e-09,2.21646941486335e-09,2.82909742976111e-08,2.4494139380975e-08,4.66585362534377e-08,1.39049583563407e-08
"35","91616_DAStool_bin127",8.79989541841466e-09,2.07386648791986e-09,7.32028099523827e-09,3.07683671101389e-09,7.87582714323054e-09,4.50607634469298e-09,5.3447704156387e-09,3.56495871648723e-09,2.02471932348279e-09,1.81301817973338e-09,2.44075916728719e-09,1.74746302287961e-09,1.65677283245362e-09,2.32019109799996e-09,1.81859691295126e-09,1.89178549032403e-09
"36","91616_DAStool_bin15",7.9652317442985e-09,4.45563582834046e-09,1.31922981153465e-08,4.56705342510084e-09,1.28126664650086e-09,1.86919207037158e-09,1.50468404448865e-09,2.25812966718466e-09,1.89586120372425e-09,2.41023021503349e-09,5.1391288604525e-09,3.669985347334e-09,2.63738434279241e-09,3.4527329311469e-09,2.76074849770884e-09,2.7287755170208e-09
"37","91616_DAStool_bin167",4.80099135562895e-09,2.22850775143325e-09,8.45091965638636e-09,2.74080325948627e-09,1.44183432495482e-09,1.30512911339278e-09,1.57852584762115e-09,1.46994914270804e-09,3.30472331732404e-09,2.61310213809012e-09,3.54103215499616e-09,2.08209266790756e-09,1.58875853025471e-09,2.2326296492686e-09,1.54351382888231e-09,1.61703646052138e-09
"38","91616_DAStool_bin168",7.15223032473377e-09,7.85165361403799e-09,2.56613862912616e-08,8.14697131937751e-09,4.79714485890336e-08,5.40896207226703e-08,7.61361181996029e-08,1.64933650670337e-07,4.853480870877e-09,3.32120482279237e-09,8.17152395852054e-09,5.50127398660618e-09,4.09071710445455e-08,3.14020696262531e-08,2.38597601081008e-08,4.48394953881858e-08
"39","91616_DAStool_bin175",2.39156893172541e-09,3.88947606541086e-09,6.50647088527132e-09,3.3937447826835e-09,2.07695881874762e-09,2.16464057439765e-09,2.1570675649059e-09,2.20801563684127e-09,1.77036416454728e-09,2.2557115583152e-09,2.51462835556652e-09,2.20723713448513e-09,1.34318081134234e-09,2.10196742879855e-09,1.17305760031533e-09,1.58608879420871e-09
"40","91616_DAStool_bin179",1.77089493531162e-08,2.99349118201912e-09,1.41853721777791e-08,3.30080700685349e-09,1.14722622632432e-08,3.18877198440702e-09,1.0580054608386e-08,4.20699054978122e-09,6.59846374536875e-09,3.4629928516239e-09,7.63563690023985e-09,2.73039169078842e-09,6.15832068298107e-09,2.72448703021135e-09,4.70547870664195e-09,2.54586406198322e-09
"41","91616_DAStool_bin192",2.25246280191556e-08,6.51884522065983e-09,2.76362071323702e-08,6.54415554646789e-09,1.48411833748749e-08,7.61833109089649e-09,2.31086067240244e-08,6.71050677549519e-09,8.44557425090344e-09,6.44020884336081e-09,1.14543225171549e-08,4.90095136637563e-09,1.15594445460442e-08,1.09749130051049e-08,1.55903302310099e-08,7.59513200435293e-09
"42","91616_DAStool_bin21",5.45579123225968e-09,2.63966714879438e-09,8.94581692628023e-09,3.51245407890246e-09,4.03126794038559e-09,4.18776195979158e-09,3.52033471031218e-09,4.02573488976001e-09,3.62126325362046e-09,2.81833974537216e-09,3.28376969040527e-09,2.4947744848776e-09,1.71295531354405e-09,1.79850265131502e-09,1.46967326185478e-09,1.93678153891788e-09
"43","91616_DAStool_bin34",6.22734490303307e-09,5.390546505984e-09,1.32725044426909e-08,5.82134809224523e-09,6.94811392617748e-09,8.46842290681088e-09,7.51274565324977e-09,7.17049180445602e-09,5.14689927569613e-09,4.77430654614591e-09,5.64733582010726e-09,4.84779813945507e-09,6.07963569860451e-09,8.24558667846125e-09,4.06066320369037e-09,5.61533482886574e-09
"44","91616_DAStool_bin35",1.41640157558098e-08,7.13017453623669e-09,1.79122592557517e-08,6.62259633863042e-09,1.63912730321988e-08,9.52117229972175e-09,1.711052819299e-08,1.30537580001488e-08,1.49062335167441e-08,8.58596133901462e-09,1.28903371698479e-08,5.94191613006717e-09,1.4953205534265e-08,1.01511037237731e-08,1.47873838132038e-08,8.56169403463657e-09
"45","91616_DAStool_bin4",7.35880050295777e-09,5.03753741084791e-09,9.86296547271617e-09,7.03190926268939e-09,1.65999270235886e-09,2.18649818777732e-09,1.59276298708683e-09,3.76314785773364e-09,1.88376136384402e-09,2.12190363337544e-09,3.05689034363482e-09,3.65113359908943e-09,1.71445440058597e-09,1.63979804615849e-09,1.78468657531117e-09,2.25357913305949e-09
"46","91616_DAStool_bin46",1.3208315030135e-08,2.85297818210723e-09,1.04632386902592e-08,3.6876964701543e-09,3.68188435564619e-09,2.38508555102705e-09,2.63991269259936e-09,2.95952444515813e-09,1.8926650972564e-09,2.01898451517966e-09,3.18250502345511e-09,2.24974098612722e-09,3.3993495710353e-09,3.59610575300401e-09,2.72318092415716e-09,2.59573258498931e-09
"47","91616_DAStool_bin48",1.36679042052786e-08,2.86826676518753e-09,9.048652166628e-09,3.14195235625341e-09,4.41522849894507e-09,3.13675780019189e-09,3.01193416611238e-09,2.99084400487726e-09,4.94557753618618e-09,3.18585083684009e-09,4.39580405381813e-09,2.08197944184828e-09,2.49339968744847e-09,3.56343604553777e-09,2.72759564287536e-09,2.39600140664738e-09
"48","91616_DAStool_bin58",8.0887207346536e-09,9.38717506509101e-09,1.14769948747844e-08,1.17217567795543e-08,6.50295511211559e-09,9.80029461381601e-09,5.91249047990850e-09,1.13849669032333e-08,3.44843759736775e-09,9.29592774710487e-09,4.9074574652453e-09,1.16356563145379e-08,6.19352076287002e-09,1.34014901796442e-08,5.74716192899146e-09,1.03666254186845e-08
"49","91617_DAStool_bin5",2.82344665274627e-09,5.30557255064322e-09,3.87382026996613e-09,9.64039961312445e-09,1.32060053773415e-09,2.53380149313187e-09,1.30278901193588e-09,3.21644091179695e-09,1.08272288294049e-09,2.24680380639954e-09,1.48175086257964e-09,4.15525921733965e-09,1.90948680326824e-09,4.51624582996135e-09,1.92935806895333e-09,3.53013053403739e-09
"50","91617_DAStool_bin59",6.30582374230363e-09,3.91185570492308e-09,1.10553205451989e-08,7.13739010538805e-09,1.60330321418635e-09,1.69270414654039e-09,1.75610422462913e-09,1.85966806473759e-09,1.25430858729403e-09,1.56913733018155e-09,3.23584757613704e-09,3.31002525346041e-09,8.10317532257475e-09,9.40013488852545e-09,9.50799764630416e-09,6.74474568101989e-09
"51","91617_DAStool_bin6",1.84882452041743e-08,9.90614369863235e-09,3.51725083720904e-08,1.86668197536613e-08,4.8610194561399e-09,4.5056867867624e-09,5.50466719913897e-09,5.12676458238986e-09,2.5066174533372e-09,2.75430048705956e-09,9.12713502730622e-09,9.43306403065911e-09,9.50668507784582e-09,1.04140292204146e-08,9.42603870333937e-09,9.01683866820349e-09
"52","91617_DAStool_bin63",2.18736619258879e-07,1.81635094915749e-08,1.07986967257379e-07,1.68226018938162e-08,1.90441248951509e-07,3.01608983524776e-08,1.85442601996996e-07,2.69918464647306e-08,7.51415823471911e-08,2.72755119300883e-08,9.77918557077403e-08,1.26763287731865e-08,1.35235871791936e-07,2.55212939265554e-08,1.07442553312754e-07,1.62215483599711e-08
"53","91617_DAStool_bin8",6.21088728006144e-09,5.36113808821765e-09,1.22466158858921e-08,7.3458027341906e-09,7.54231533418456e-09,9.10812701424528e-09,8.13778749812948e-09,7.6268000750366e-09,5.39842199792297e-09,5.00048823413321e-09,5.79952172078123e-09,4.80559385065979e-09,6.33807500584274e-09,8.82900712310342e-09,4.1446852283736e-09,5.92787619755854e-09
"54","91618_DAStool_bin111",1.8345254638961e-08,5.29097060827453e-09,1.92961236988176e-08,5.92787670165885e-09,1.21902800394726e-08,6.31105820255044e-09,1.1862997605031e-08,8.87552304176268e-09,7.46311062453627e-09,5.24736233186648e-09,1.0225389072587e-08,4.95400298636459e-09,4.12588249946633e-09,2.80585912770349e-09,4.08496508327595e-09,3.85784145420190e-09
"55","91618_DAStool_bin126",8.7710743186959e-09,2.34488742012143e-09,5.78712561792244e-09,1.93556349415416e-09,1.00642861822401e-08,3.28006793124084e-09,1.19391349662256e-08,4.71970695579639e-09,8.41417666482422e-09,5.19562979142448e-09,9.03186852077297e-09,2.30348342693539e-09,1.64738389790776e-08,5.00647391369627e-09,9.25863133895938e-09,3.10615337798415e-09
"56","91618_DAStool_bin155",1.11009359675101e-08,2.80485586929558e-09,1.04452862583617e-08,3.46777757794732e-09,1.24896413587586e-08,4.36929580585466e-09,8.70979695638223e-09,4.28393660782416e-09,4.41746017421587e-09,3.10059044150498e-09,4.74881572638714e-09,2.25531477352983e-09,6.5566278915347e-09,5.50543102792641e-09,5.64226410320743e-09,3.85407803001489e-09
"57","91618_DAStool_bin16",4.16885302513725e-09,3.65785353548233e-09,7.73164592786683e-09,3.76447704507508e-09,9.88659667546064e-09,1.11230576690583e-08,1.02012218318229e-08,9.24831431470920e-09,6.69182243248888e-09,6.44665219867762e-09,5.84935118836278e-09,5.05000601414481e-09,5.96345057404728e-09,8.56163502022667e-09,3.87514124469098e-09,5.88832923320215e-09
"58","91618_DAStool_bin160",3.86643251348861e-09,4.29102805868403e-09,3.18496288839221e-09,5.146832444266e-09,2.18489444301966e-08,2.77161788601162e-08,2.10828630321049e-08,4.62766244045998e-08,4.9242187442007e-09,5.01737671558078e-09,4.22067637738426e-09,5.41295904625329e-09,3.77117201479993e-09,3.93841571045025e-09,3.77877729456063e-09,9.31156489330074e-09
"59","91618_DAStool_bin164",2.22370453617054e-09,3.93012287266284e-09,1.60558741710727e-09,3.53782001539771e-09,5.03809595848971e-09,1.08085992998307e-08,3.89933733957267e-09,1.03489692584178e-08,1.88484242258399e-09,2.26442242587439e-09,1.7694592511299e-09,2.90781826804155e-09,3.92303603345815e-09,9.97871635892768e-09,2.762587850691e-09,7.32633778904813e-09
"60","91618_DAStool_bin165",1.20063510855405e-08,8.1188335917952e-09,1.22003724872872e-08,7.1932769125816e-09,1.67371958134937e-08,1.23058049257634e-08,1.77816339090943e-08,1.57800268523826e-08,1.12004813338599e-08,9.53170062391128e-09,9.9620358269667e-09,6.61853618405744e-09,1.20643774073462e-08,1.07550822111395e-08,7.47619465905845e-09,7.57095353250272e-09
"61","91618_DAStool_bin17",1.85142401675017e-08,3.08246879801831e-09,1.37365173202397e-08,3.40168345401263e-09,1.30839873314582e-08,3.45398866265878e-09,1.16245412480028e-08,4.57249406343428e-09,7.04495337641219e-09,3.72723342434076e-09,7.96429321000352e-09,2.86952566942413e-09,6.76969080224378e-09,2.89487904033622e-09,5.12469199571962e-09,2.6782856551475e-09
"62","91618_DAStool_bin199",4.35757509221879e-09,1.62259534556729e-09,3.45553607972328e-09,2.0623049875223e-09,9.20203530636613e-09,3.48292143082685e-09,7.17338881522636e-09,3.51830562953169e-09,1.98843406680293e-09,1.93169436122091e-09,1.89782991536435e-09,1.92038699623422e-09,4.26185702632405e-09,2.77154626770004e-09,3.3339017383264e-09,2.59307484047203e-09
"63","91618_DAStool_bin23",3.1246187981443e-08,5.92849495444109e-09,2.21510604169302e-08,6.48962590357794e-09,3.26480950374755e-08,1.1033017494369e-08,3.18214862281424e-08,9.97734971663603e-09,6.21826171109864e-09,5.89218523008343e-09,9.2032026762606e-09,4.91159604746443e-09,1.82526172576945e-08,9.77734221308964e-09,1.29697612686476e-08,6.3912988916795e-09
"64","91618_DAStool_bin28",1.3030845132868e-08,5.8697860014919e-09,1.24591174028763e-08,6.15839385108307e-09,1.33317837736981e-08,7.72236275431962e-09,1.22558264776236e-08,1.148109847186e-08,8.64489109352155e-09,6.75047833614926e-09,8.66360697666022e-09,5.66950993448345e-09,1.07589458389398e-08,7.06263621203644e-09,6.6224882382953e-09,5.49388419273611e-09
"65","91618_DAStool_bin29",2.55335194867844e-08,1.60187922250061e-08,1.6693016997425e-08,2.16213824359863e-08,3.67360595364617e-08,2.35634313718075e-08,4.38545641732109e-08,3.95680743133355e-08,1.64809992984521e-08,1.67866087734454e-08,1.63203960109685e-08,2.04624520475657e-08,1.81579613809576e-08,1.07999568158329e-08,1.82749890707568e-08,1.83480450977575e-08
"66","91618_DAStool_bin41",1.98474401627643e-09,2.02017292914898e-09,2.0944593719111e-09,2.52378211258869e-09,6.46921290164951e-09,6.21664561045605e-09,4.95802730769e-09,7.68503452317184e-09,2.5783277113837e-09,2.59198603205568e-09,3.01463757026082e-09,3.74280082559795e-09,1.60984823567908e-09,1.41776429670216e-09,1.6041859470533e-09,2.38612370305256e-09
"67","91618_DAStool_bin43",8.30062721535061e-09,8.54423454661108e-09,9.53888356634473e-09,7.60436319555678e-09,8.07688820777707e-09,6.71906635819412e-09,7.57180997588061e-09,9.78214858417487e-09,3.33060341098641e-09,3.39390032311919e-09,4.31946725623281e-09,4.73922585665459e-09,3.09083412416011e-09,2.39315628323508e-09,3.09309152341287e-09,3.90762831075082e-09
"68","91618_DAStool_bin44",9.76573786048321e-09,1.88235822794776e-09,4.73025660166184e-09,1.8968154916999e-09,1.01292551855314e-08,2.71941698403417e-09,7.31741356917189e-09,2.75096097099414e-09,7.75087840461867e-09,3.71686507575904e-09,1.02852833926412e-08,2.38701564610966e-09,3.56384823982409e-09,2.43602289630517e-09,3.0476318206666e-09,1.79931544460471e-09
"69","91618_DAStool_bin50",1.4438024979202e-08,3.77961518958961e-09,1.88522953339397e-08,4.36715836313029e-09,8.6074428239415e-09,3.90053499451844e-09,1.33107792560502e-08,4.13891842969669e-09,6.6369722967845e-09,5.23522680917958e-09,9.14949421439640e-09,4.76776561306645e-09,8.1844656362179e-09,4.84638719443469e-09,6.15141526103731e-09,3.92889106807068e-09
"70","91618_DAStool_bin52",6.76849713564574e-09,1.95435772492835e-09,7.36355731459368e-09,2.10228543850342e-09,1.23221359591599e-08,3.34764654205368e-09,1.84803728862815e-08,3.33813528366402e-09,9.73909507800436e-09,5.23861178197829e-09,7.54732908182834e-09,3.24619076157161e-09,6.15165124407134e-09,2.80519922653225e-09,4.72879385993345e-09,1.91747605486129e-09
"71","91618_DAStool_bin54",1.40235983468324e-08,2.56845094028892e-09,7.44462240288953e-09,2.76074511006944e-09,1.30821757577951e-08,3.90501039151752e-09,9.12402534850035e-09,3.89270244877699e-09,7.46829307551639e-09,3.72580031208025e-09,8.61446653099508e-09,2.64838073815393e-09,4.9132322754876e-09,3.51892355198721e-09,5.04451564642816e-09,2.71108591625385e-09
"72","91618_DAStool_bin55",1.07541316717932e-08,8.93817055920994e-09,8.00979224272764e-09,1.12710706604331e-08,2.65167663065422e-08,2.58656462615641e-08,2.3694453814518e-08,3.69597325848875e-08,9.46223558691642e-09,9.33020596714024e-09,8.90470393746622e-09,1.09340545094799e-08,1.11206370004553e-08,9.29322746700209e-09,1.06562438183665e-08,1.44989111557278e-08
